customer_id,age,gender,income,product_importance,cost_of_product,discount_offered,customer_rating,target,joining_date,random_noise,constant_feature,feature_corr
244,21,Male,39902.59493483728,medium,748.0,27.0,4.0,1,2020-04-04,0.32543685943381034,1,45.65452300991403
245,28,Female,77922.20318956811,high,623.0,34.0,2.0,0,2020-11-05,-0.28616863668797066,1,52.689262237188395
246,34,Male,16891.496583435175,low,913.0,42.0,4.0,0,2020-05-11,-2.1148662950169905,1,67.42899260605778
247,55,Male,17245.047481930116,low,986.0,46.0,2.0,0,2020-02-08,-0.20902109965135976,1,110.16864765448447
248,41,Male,37126.28315237079,low,115.0,30.0,1.0,0,2020-03-12,0.5334850768245277,1,85.30247315737458
249,22,FEMALE,30975.310938392966,low,228.0,26.0,,0,2020-10-07,-0.31676510593564716,1,45.79317730847204
250,69,Male,55456.46973386787,low,674.0,10.0,4.0,0,2020-11-28,-0.022577941094418186,1,134.65550045086536
251,51,Male,29494.647720483918,medium,208.0,,2.0,0,2020-06-08,-0.18561746791792078,1,101.99449951793163
252,23,Female,18404.563968506674,low,986.0,,3.0,0,2020-07-05,-0.3217062178214337,1,46.04212039672872
253,39,Male,29594.014746210745,medium,632.0,37.0,4.0,0,2020-07-09,0.07587738995981268,1,77.54332332940112
254,28,Female,38343.94054583308,high,769.0,4.0,1.0,0,2020-04-29,-0.27269458215246056,1,57.2396182150606
255,65,Male,33197.87313317302,high,368.0,7.0,1.0,1,2020-08-07,1.4432895536319423,1,127.18178614448804
256,33,Male,28385.593251246748,medium,261.0,33.0,3.0,1,2020-02-22,-2.206418848383733,1,65.18272817492667
257,50,Male,37546.57137600652,low,359.0,47.0,,0,2020-08-09,-0.5458425859710776,1,100.95763749642614
258,26,Female,39523.384770567456,medium,201.0,,4.0,0,2020-05-10,-0.8702562235172253,1,53.359151370321285
259,23,Male,43961.938107295384,medium,605.0,55.0,2.0,0,2020-08-24,0.21911060003441002,1,46.298838947018396
260,33,Male,30465.645289417935,low,834.0,11.0,1.0,0,2020-09-02,0.07714478588312636,1,65.4232155993994
261,46,Male,20260.753322113025,low,670.0,37.0,2.0,0,2020-08-13,1.6221931015494289,1,91.76011745274705
262,20,Male,23702.998621097413,high,346.0,0.0,1.0,0,2020-07-26,1.9511420482977946,1,41.48081424475448
263,37,Male,40265.66836526989,low,739.0,30.0,2.0,0,2020-04-05,-0.7730834555704812,1,74.06780156825091
264,53,Male,14640.283681897856,low,,3.0,3.0,0,2020-07-18,0.0005000650336295328,1,103.91630490911895
265,36,Male,26485.075229632283,low,936.0,48.0,,0,2020-09-03,0.19630441692435538,1,69.5330048321102
266,43,Male,18093.90814153012,low,636.0,44.0,3.0,1,2020-03-12,-0.797813748337336,1,83.02072515712779
267,20,Male,22345.325124346604,high,230.0,,3.0,0,2020-11-13,0.6283820360376229,1,42.911161636978704
268,36,Male,41740.448735480466,medium,452.0,4.0,5.0,0,2020-07-03,-0.2395073687649446,1,73.61492367122489
269,37,Male,24234.912408336342,medium,295.0,29.0,5.0,1,2020-01-06,-1.0676348506009778,1,73.7870242336389
270,49,Male,22543.86563679903,low,892.0,55.0,4.0,1,2020-07-24,-0.2795683042665431,1,97.09241502967183
271,24,Male,11159.784542373953,low,765.0,23.0,4.0,0,2020-02-01,-0.9976745727406487,1,46.85213998406528
272,69,Male,31988.341363741256,low,481.0,58.0,3.0,0,2020-04-08,1.0366468294192557,1,140.18647421516442
273,58,Male,30416.548278961804,low,744.0,2.0,3.0,0,2020-09-12,1.9015592551136702,1,119.80886701634948
274,50,Male,64966.521454971975,low,326.0,10.0,1.0,1,2020-07-05,0.2448193738945395,1,98.78921415214492
275,57,Male,18884.766722154345,medium,800.0,,1.0,1,2020-03-16,0.11127676805327562,1,116.27683104131142
276,56,Male,24577.217227434317,low,575.0,3.0,4.0,0,2020-06-25,0.1524347668741858,1,112.05602583071777
277,35,Male,24951.56542896654,medium,576.0,25.0,4.0,0,2020-11-10,1.182234028938315,1,69.57514214017907
278,57,Male,48471.275312998376,low,364.0,26.0,,0,2020-10-13,1.1606990035971831,1,117.00842856565984
279,18,Male,21001.56491742607,low,471.0,45.0,1.0,0,2020-12-14,-0.11565356854823089,1,35.97966855851445
280,28,Male,25324.07397711252,low,585.0,53.0,2.0,0,2020-09-11,0.25258992737909125,1,56.59272887850927
281,45,Male,29850.242861707982,high,533.0,42.0,2.0,1,2020-11-20,0.6526464071770783,1,90.49654786582289
282,42,Male,24180.566723200423,high,745.0,26.0,1.0,0,2020-07-08,-1.137687456550734,1,80.7488012666811
283,67,Male,17619.881827189318,high,310.0,41.0,2.0,1,2020-11-03,1.2126082374204565,1,134.57682229743213
284,40,Male,24271.18192264912,low,671.0,50.0,5.0,1,2020-12-10,1.7348318912272276,1,78.87461595111954
285,48,Male,37677.40567962299,low,476.0,49.0,4.0,0,2020-05-06,1.1650321048394572,1,93.15769371970876
286,47,Male,13183.77716782969,medium,494.0,5.0,4.0,0,2020-10-13,-1.245593911614555,1,92.96572583910248
287,59,Male,23540.6698698718,low,549.0,58.0,1.0,0,2020-09-10,-1.9700004554188741,1,116.9492222607261
288,52,Male,15520.850500573519,high,463.0,14.0,3.0,0,2020-07-31,0.7087186735179315,1,106.05976507826067
289,24,Male,40035.559050869204,low,975.0,52.0,1.0,0,2020-09-06,-0.7601894489620864,1,45.87242076779594
290,33,Male,10284.637414075482,low,556.0,29.0,2.0,0,2020-03-24,0.2871333541229858,1,64.42030512190149
291,43,Male,16656.22128491544,low,824.0,,3.0,0,2020-01-13,1.5351487200075487,1,86.47077652109603
292,65,Female,26598.389226254203,low,827.0,36.0,2.0,0,2020-02-14,-0.65695517639841,1,127.3484124572915
293,69,Male,48183.02283326239,medium,325.0,57.0,5.0,0,2020-05-06,-0.3775546564089599,1,136.68198648353533
294,66, Female ,21314.116304050345,low,230.0,36.0,2.0,0,2020-04-23,0.2767229725883162,1,128.67104652933355
295,19,Male,16687.25004833336,low,687.0,,5.0,0,2020-10-02,-1.2975096399822306,1,39.840022920010796
296,18,Male,56419.974620275956,low,575.0,59.0,5.0,0,2020-07-23,-0.7578561960058762,1,35.39727375911963
297,65,Male,10678.55762753333,low,897.0,36.0,2.0,0,2020-12-02,0.024857503751269192,1,129.96816430999553
298,29,Male,7336.352193334778,medium,376.0,34.0,2.0,0,2020-09-29,-0.30045486881775135,1,59.83202063958218
299,22,Male,27446.864787601153,high,255.0,22.0,5.0,0,2020-02-27,0.6084077537992262,1,42.55546223269223
300,54,Male,17136.618537416332,high,859.0,5.0,3.0,0,2020-11-23,2.765979614439267,1,107.376025982704
301,49,Male,13218.644729016649,medium,317.0,3.0,5.0,0,2020-08-06,0.09913833941812458,1,95.88734400138851
302,26,Male,31387.914951262992,low,,17.0,,0,2020-04-18,-0.8417119460380091,1,49.882992558008375
303,58,Male,24882.010634846854,medium,516.0,,,1,2020-10-05,1.4182403547575644,1,114.15883421198824
304,52,Male,16613.33034024908,low,,8.0,3.0,0,2020-06-22,-1.5888184753202212,1,103.01501921833267
305,36,Male,11612.620974341939,low,791.0,48.0,4.0,0,2020-11-23,-1.3889081710291074,1,71.23040893165387
306,65,Male,34071.91320295201,high,645.0,28.0,1.0,0,2020-09-20,-0.5951034386477235,1,130.57726430179676
307,33,Male,30488.370322473773,low,140.0,12.0,1.0,0,2020-11-10,-0.2828867205196255,1,64.2175661039162
308,20,Male,20960.857903551656,high,406.0,,3.0,0,2020-04-20,-0.6190727365172086,1,40.63926535183495
309,37,Male,55454.519650038026,low,437.0,,5.0,0,2020-07-05,-0.03151232442302292,1,74.97000258304645
310,41,Male,12899.677845707036,medium,413.0,51.0,2.0,0,2020-09-25,0.274741902746345,1,81.06435563433547
311,50,Male,10272.620330510494,medium,174.0,16.0,3.0,0,2020-08-16,1.068959535275138,1,98.39055085516324
312,41,Male,15584.715932579882,high,378.0,44.0,,0,2020-06-04,0.0911882738437822,1,82.17015806395997
313,69,Male,21530.09476372509,medium,275.0,31.0,4.0,0,2020-07-07,-0.5619462476951015,1,137.5941650739791
314,28,Male,24876.272703091654,medium,995.0,,1.0,0,2020-09-28,1.0146453864394118,1,56.44070365854709
315,66,Male,19523.652750489182,low,761.0,21.0,4.0,1,2020-01-02,-0.8177154757301307,1,135.13973287251994
316,25,Male,26265.923621525955,medium,372.0,3.0,3.0,0,2020-09-02,-1.632602745687323,1,50.13727409685543
317,53,Male,11780.846196027644,low,936.0,4.0,4.0,0,2020-07-28,1.205956017904542,1,104.72153887743974
318,55,Male,45337.16080629042,medium,719.0,36.0,3.0,0,2020-10-12,1.1418532448109715,1,108.21822077611588
319,57,Male,21140.045480211287,medium,750.0,40.0,2.0,0,2020-12-24,-0.7922983922041061,1,112.29559673735683
320,37,Male,38509.0252851521,medium,961.0,,1.0,0,2020-01-13,-0.3990988538209255,1,71.07446738577775
321,52,Male,26143.677791018923,low,882.0,12.0,4.0,0,2020-04-05,-0.9169275453299295,1,105.86548721669116
322,65,Male,27677.542120849135,low,958.0,33.0,3.0,0,2020-08-08,0.326624217565134,1,125.53344236128846
323,42,Male,29286.54984983802,medium,388.0,44.0,5.0,0,2020-08-25,1.7320492913680818,1,84.97620963543861
324,52,Male,27552.65775071876,low,823.0,21.0,1.0,0,2020-04-03,0.702881798595122,1,102.26387218664954
325,42,Male,30374.580806354334,low,992.0,52.0,2.0,0,2020-12-03,1.0357246425830327,1,82.97518957075177
326,46,Male,42812.10912629809,low,371.0,,3.0,1,2020-09-25,0.8197283316910118,1,90.20402471691122
327,35,Male,24300.703629373835,high,165.0,22.0,2.0,0,2020-06-19,-0.0001191485590934855,1,72.89172931928407
328,63,Male,31398.075455575665,medium,582.0,,2.0,0,2020-04-03,1.0833404379113156,1,126.03263120337155
329,35,Male,21060.0287925866,low,347.0,2.0,4.0,0,2020-05-28,0.7450305629127996,1,71.58075705008571
330,19,Male,45254.5550307467,low,255.0,41.0,4.0,0,2020-04-21,1.4394457151531361,1,40.60105371719201
331,52,Male,15706.090545909272,low,146.0,33.0,3.0,0,2020-02-24,-0.4595489411617563,1,104.32681094804481
332,33,Male,54201.84440468124,medium,553.0,31.0,,0,2020-12-02,-1.7381116395453866,1,63.60875245828957
333,58,Male,21588.60751514549,medium,300.0,44.0,,0,2020-04-25,1.0452510148730776,1,115.55871449976846
334,53,Male,10770.998196829258,low,,50.0,5.0,0,2020-05-22,0.3497695206060582,1,104.51550397286759
335,50,Male,23483.47373582839,low,223.0,57.0,2.0,0,2020-07-19,-0.2960461003212362,1,98.9929916762254
336,21,Male,15669.543005412706,low,100.0,48.0,1.0,0,2020-06-28,-0.24015281230749122,1,41.81075241470142
337,50,Male,33534.22286759085,medium,858.0,20.0,3.0,1,2020-07-20,2.5546863259021158,1,99.73168871581547
338,31,Female,15893.85777871923,medium,954.0,45.0,3.0,0,2020-12-29,-0.6421946525342711,1,62.82421832204057
339,38,Male,17622.086047835783,low,,43.0,5.0,0,2020-02-22,-0.8533033068263332,1,77.11460858756098
340,65,Male,8563.203455024415,low,290.0,20.0,2.0,0,2020-06-28,0.08528423349335175,1,129.73170964746708
341,37,Male,17568.219532262734,low,678.0,43.0,2.0,0,2020-11-08,1.180490877972961,1,74.80693783621584
342,25,Male,6555.504364299784,high,615.0,10.0,5.0,0,2020-11-03,2.2784019865292278,1,48.901280290129115
343,24,Male,9977.108404122337,low,541.0,38.0,2.0,0,2020-05-16,0.6573649633895711,1,50.629559651193006
344,20,Male,32215.640005635698,medium,914.0,3.0,4.0,0,2020-06-30,-1.27040874397943,1,38.86897742356471
345,34,Male,32627.151190519537,medium,905.0,,1.0,0,2020-01-01,1.970864270717799,1,70.39437296924486
346,50,Male,27247.819564069276,low,242.0,0.0,3.0,0,2020-02-13,-0.019468699077097074,1,97.04786581645655
347,65,Male,13582.152971690268,low,,27.0,1.0,0,2020-08-14,-0.8377094318949696,1,129.2391854851783
348,29,Male,21507.227532532022,low,632.0,23.0,,0,2020-11-26,-1.079392457099354,1,57.33804365277279
349,68,Male,21986.825904561698,medium,326.0,34.0,4.0,0,2020-04-07,0.836328719335456,1,136.55798358949696
350,39,Male,12342.670145876502,medium,412.0,12.0,2.0,0,2020-07-26,0.23882938618641383,1,79.72363360643764
351,39,Male,46709.32725881105,medium,728.0,,5.0,0,2020-09-21,0.3450753769458505,1,75.50120959388094
352,63,Female,34155.57647711793,medium,401.0,33.0,4.0,1,2020-10-14,1.286503119071931,1,123.78403391591418
353,47,Male,19722.549663603826,low,753.0,10.0,1.0,1,2020-09-27,-0.8021545915096441,1,91.19618386456753
354,55,Male,22324.564973764554,high,559.0,35.0,,1,2020-05-19,1.366154628273648,1,112.64036839439683
355,55,Female,24445.25493728173,medium,500.0,,2.0,0,2020-08-24,-0.5191573227936902,1,110.59520988559424
356,62,Male,7935.7453919928175,low,,16.0,4.0,0,2020-03-12,2.1640073739123564,1,121.83125758308576
357,68,FEMALE,19465.740631940953,high,492.0,34.0,5.0,0,2020-06-03,0.5987390159931402,1,135.11381025208786
358,25,Male,15662.238075019626,medium,966.0,59.0,4.0,0,2020-07-08,-0.9202385297763772,1,52.36352279132299
359,44,Male,13348.909766361996,medium,863.0,17.0,4.0,0,2020-09-24,-2.0254180833204796,1,87.44376153937752
360,44,Male,19138.357639316153,medium,944.0,39.0,2.0,1,2020-11-16,0.8089247222790114,1,87.32562372441765
361,51,Female,54113.73224626781,high,306.0,21.0,3.0,1,2020-04-16,-0.37418027599018366,1,100.43740658635389
362,38,Male,30346.043654218684,medium,309.0,56.0,5.0,0,2020-08-19,-0.15556569452183558,1,73.95001537236247
363,47,Male,16554.454606615705,low,,23.0,,0,2020-02-11,0.7661960091741071,1,96.36664762088631
364,50,Male,29327.807039950298,low,,57.0,,0,2020-07-08,1.0104138262506557,1,103.34780317748412
365,45,Male,44341.562352865156,high,745.0,18.0,2.0,1,2020-05-18,1.2237103406692909,1,88.0296111944253
366,64,Male,34972.48335679403,low,350.0,36.0,,1,2020-04-12,-1.1748413083829365,1,130.80988465843623
367,50,Male,22693.07713569102,low,318.0,38.0,5.0,0,2020-06-19,1.4258947496245888,1,99.02522116741979
368,22,Male,15939.117885728794,low,506.0,20.0,3.0,0,2020-12-16,-0.5790453361681495,1,45.067295990737776
369,65,Male,31229.288168034192,low,542.0,7.0,1.0,1,2020-09-29,-2.2562499347482268,1,132.8204276096288
370,36,Male,26815.696697445055,medium,702.0,27.0,5.0,0,2020-08-08,-1.1784403468600457,1,71.70984680859273
371,21, male,34461.45079419379,high,453.0,4.0,3.0,0,2020-07-31,0.21802509213256502,1,41.34411615946528
372,52,Male,30260.118422700518,low,987.0,16.0,4.0,1,2020-12-06,-0.9788142460811394,1,105.60216192757638
373,66,Male,37226.507647029866,low,657.0,36.0,5.0,0,2020-02-25,-0.08804446917604382,1,129.7800943259275
374,34,Male,16854.658968676587,low,649.0,35.0,5.0,0,2020-12-07,0.3382524875291783,1,70.29412275568086
375,61,Male,42561.14525400628,high,241.0,53.0,2.0,0,2020-04-11,-0.18138540310928583,1,122.28561878488517
376,45,Male,24313.810527339676,medium,711.0,18.0,4.0,0,2020-07-10,-0.49435433785671684,1,88.84449898369165
377,47,Male,62170.160961400186,low,600.0,26.0,1.0,1,2020-11-05,-1.2506960629882262,1,92.79166479336828
378,46,Male,15605.927530250683,high,939.0,52.0,3.0,0,2020-07-18,0.02194380821533224,1,89.23307497634327
379,63,Male,52469.215311868495,high,801.0,33.0,2.0,1,2020-08-20,-2.064957387584735,1,124.92765566675202
380,23,Male,24317.593792479944,high,646.0,10.0,3.0,0,2020-08-14,-0.6859980417194214,1,45.471924476011196
381,52,Male,15903.444471792822,high,758.0,,1.0,0,2020-05-18,-0.927784109060761,1,101.87741293657703
382,58,Female,17293.000149531123,low,641.0,44.0,1.0,0,2020-12-09,-0.23937685150891483,1,115.90907004774199
383,54,Male,18766.456864822852,medium,945.0,46.0,5.0,0,2020-10-31,-0.2133297993092693,1,108.945834169051
384,41,Male,27230.22839348559,low,606.0,11.0,1.0,0,2020-05-28,0.9599566744337453,1,81.57305572800117
385,46,Male,28607.315305595086,high,695.0,53.0,3.0,0,2020-04-24,1.5834772772495995,1,93.32545165303853
386,66,Male,16533.600745394462,medium,980.0,20.0,4.0,0,2020-03-03,-1.1177788402369702,1,130.38572003404133
387,63,Male,21759.86950348723,medium,380.0,53.0,4.0,0,2020-04-13,1.9928326252700297,1,128.00676552843987
388,48,Male,64288.444340343995,medium,523.0,10.0,5.0,0,2020-12-04,-0.7792955995214319,1,96.24362941154972
389,52,Male,52248.767709949076,low,,38.0,3.0,0,2020-12-24,0.17252678292308982,1,107.09051433950948
390,50,Male,27396.261318518842,medium,369.0,27.0,3.0,0,2020-06-04,0.5108629891483177,1,104.82843462447747
391,69,Male,22449.008762646306,high,253.0,4.0,1.0,0,2020-09-29,2.444582752582506,1,137.05951281539345
392,38,Female,23388.872717600992,high,713.0,16.0,3.0,0,2020-01-06,-0.5422823377626642,1,75.14187224619708
393,49,Male,29934.261901976985,low,826.0,,2.0,0,2020-05-26,-1.7967380129780532,1,97.50751575610256
394,40,Female,13208.339869998128,low,761.0,19.0,,0,2020-07-02,1.4903794701929813,1,81.19140450035103
395,50,Male,19366.72626024665,low,182.0,40.0,2.0,0,2020-01-28,-0.8333735587954348,1,102.65193994095019
396,20,Male,9563.489625813629,medium,721.0,,5.0,1,2020-02-07,-0.36158858057559284,1,38.694383031660394
397,35,Female,26892.737865119754,high,998.0,,4.0,0,2020-04-28,-1.1177496539261753,1,70.76248853295614
398,42,Male,30442.59231611427,low,,11.0,5.0,0,2020-10-19,-0.35870377304891893,1,83.72814542028847
399,59,Male,17299.04832488169,medium,374.0,5.0,4.0,0,2020-08-31,-0.8403915362054409,1,119.23621820508117
400,48,Male,48387.33484208845,high,812.0,16.0,,0,2020-03-08,0.6764418164947713,1,99.01891538681538
401,20,Male,11933.6470024749,medium,383.0,50.0,3.0,0,2020-08-01,0.08079162972197933,1,39.51934352513397
402,57,Male,10591.558129177345,medium,272.0,18.0,2.0,0,2020-08-05,-0.6810551606146789,1,110.66026466665254
403,63,Male,24642.45159578017,medium,426.0,25.0,4.0,0,2020-06-25,0.9958719766589276,1,127.48780335376058
404,41,Male,37180.85106107967,medium,817.0,47.0,1.0,1,2020-10-25,0.25499675067459876,1,80.33458956278909
405,67,Male,51121.674548780866,low,,,2.0,0,2020-06-12,-1.8460482504440554,1,133.71376852607244
406,49,Male,17510.5330700456,medium,172.0,43.0,1.0,0,2020-02-27,0.9197033140843018,1,99.57406167374323
407,64,Male,37772.644030656746,medium,862.0,51.0,2.0,0,2020-09-25,0.1848678838526347,1,128.5947897070622
408,39,Male,21606.419859924314,high,735.0,31.0,2.0,0,2020-11-03,1.3907324875915426,1,77.79655994889391
409,40,Male,20205.019649715854,medium,474.0,5.0,5.0,0,2020-02-27,0.12391742634264473,1,78.84823657508336
410,19,Male,34263.29586312594,medium,732.0,54.0,4.0,0,2020-10-14,-0.791709350567595,1,32.20021243945
411,44,Male,30520.731078985827,low,607.0,57.0,4.0,0,2020-04-14,-0.20429533330183694,1,89.39664163151241
412,59,Male,10014.646210429819,low,886.0,35.0,2.0,1,2020-08-15,0.8039193308807204,1,117.49409660154848
413,19,Male,46086.261752457714,low,497.0,37.0,3.0,0,2020-09-03,-0.7707370597008625,1,41.02667255671145
414,43,FEMALE,43916.512929539575,low,219.0,10.0,3.0,1,2020-07-06,-0.44029678710755854,1,86.79605605992374
415,34,Male,16110.373322551102,medium,536.0,32.0,1.0,0,2020-03-23,-0.2216885799990672,1,66.91774925493031
416,57,Male,26846.79609425847,high,928.0,23.0,1.0,0,2020-07-04,-1.1493716102158729,1,116.13374017675208
417,50,Male,28198.24703575365,low,775.0,22.0,5.0,0,2020-09-08,-0.7563234246285745,1,102.30225881191637
418,26,Male,25092.8163487623,low,564.0,14.0,2.0,1,2020-12-20,0.17255019180419026,1,51.56193637129505
419,60,Male,16728.136868534344,high,385.0,26.0,1.0,0,2020-08-25,1.2024777476530082,1,122.38728973114645
420,65,Male,15743.585886904162,low,364.0,10.0,1.0,0,2020-12-25,0.3171469847104752,1,128.8893838892279
421,56,Male,21746.823165755894,medium,419.0,,2.0,0,2020-07-02,-0.045861259369021544,1,112.31929553881581
422,46,Male,39591.293407800535,medium,772.0,50.0,5.0,0,2020-10-10,-0.8312707739523109,1,93.14281677543757
423,59,Male,28905.873169087583,medium,475.0,,1.0,0,2020-07-28,1.0951604117202318,1,119.56956316802838
424,43,Male,18300.667873019036,low,919.0,16.0,5.0,0,2020-10-30,0.43350549994684245,1,87.24304369723178
425,52,Female,32397.915241891664,low,188.0,50.0,4.0,0,2020-10-22,-0.7067297635192396,1,103.33468563887365
426,67,Male,5301.413116120211,medium,753.0,52.0,,0,2020-04-06,0.8986484586849005,1,136.1873952813829
427,42,Male,39119.754563349015,medium,302.0,13.0,3.0,0,2020-07-26,0.559577061510467,1,83.75114535378717
428,41,Female,9229.34269154871,low,920.0,26.0,3.0,0,2020-05-16,-0.8135303493662359,1,80.86194527544961
429,30,Male,18375.61015599978,medium,838.0,17.0,5.0,0,2020-07-02,-0.10137825626420019,1,58.89132406537334
430,24,Male,12583.793724118537,low,433.0,27.0,3.0,1,2020-03-16,-0.4927727282429369,1,51.87997678295267
431,53,Male,11529.442525022754,medium,321.0,50.0,4.0,0,2020-10-13,2.633537940031605,1,104.51603314381612
432,62,Male,39356.38072012048,low,140.0,,2.0,0,2020-05-21,0.5317448831256588,1,126.5832704535209
433,37,Male,17433.50832929949,high,807.0,,3.0,0,2020-08-24,0.18676205484824018,1,71.72906660837965
434,18,Male,26193.11688354882,low,,3.0,3.0,0,2020-01-25,0.4726630560767134,1,36.975810890148374
435,25,Male,21515.732927148645,low,,6.0,5.0,0,2020-10-16,1.3791625881974978,1,50.59416690298167
436,63,Male,27959.726476034142,low,613.0,44.0,4.0,1,2020-03-07,-0.08338014443846556,1,129.24245375945245
437,33,Male,22888.982163467117,low,,34.0,2.0,0,2020-09-06,-0.5899092978657563,1,64.69119620966298
438,31,Male,11597.025106940877,high,736.0,47.0,5.0,0,2020-04-27,0.8442832280974177,1,60.138671564079225
439,29,Male,36247.779735224074,high,721.0,8.0,5.0,0,2020-03-13,-0.17494456600131203,1,57.76697924330603
440,68,Male,17207.862981359845,low,697.0,7.0,4.0,0,2020-10-08,-1.0698953290805033,1,139.3296036584809
441,40, male,10114.3354771351,low,731.0,51.0,2.0,0,2020-12-25,-1.2646864317560584,1,78.23168304011246
442,32,Male,17782.00766112668,medium,226.0,44.0,4.0,1,2020-01-10,1.5292965508395333,1,58.8231667355916
443,45,Male,46647.746348232205,high,354.0,16.0,2.0,0,2020-07-29,0.13164456691928453,1,90.11953567474656
444,51,Male,33695.206674861125,medium,794.0,16.0,4.0,0,2020-11-18,-0.5895673839924012,1,103.89904583592202
445,19,Male,18502.736754406324,low,,48.0,5.0,0,2020-05-31,-0.23433491104206355,1,35.972388134720276
446,49,Male,18497.135252153603,low,576.0,32.0,5.0,0,2020-01-05,0.8074447180083516,1,99.69586434670653
447,40,Male,18754.377567050407,medium,161.0,31.0,1.0,0,2020-07-13,-0.29340551584204505,1,77.92817802997509
448,39,Male,62216.405114932364,low,,7.0,,0,2020-10-09,-1.4494197291774182,1,77.70688292861664
449,68,Male,26661.283240215274,medium,531.0,18.0,4.0,0,2020-04-22,0.32584085214792474,1,137.5053646305721
450,42,Male,27310.34435745078,low,,37.0,1.0,0,2020-09-27,1.2083478175735631,1,81.62506919652313
451,39,Male,36869.56625604497,medium,367.0,2.0,,0,2020-06-11,1.1414643179722508,1,78.3630266630151
452,39,Male,24819.739906493418,low,134.0,58.0,,1,2020-04-14,-0.5593299381372452,1,80.42994702258447
453,66,Male,19350.604283459208,medium,878.0,4.0,2.0,0,2020-06-29,1.2691726564583794,1,132.9478681984227
454,69,Male,19966.77808141838,low,675.0,12.0,3.0,0,2020-02-13,0.21294997367162288,1,136.55874788481847
455,59,Male,21251.852994519246,medium,593.0,46.0,5.0,0,2020-10-08,1.2411473438787268,1,121.03743670543359
456,23,Male,21620.319774096464,low,661.0,45.0,1.0,0,2020-06-23,0.5736870300025537,1,47.31678502384498
457,32,Male,31691.848187233165,medium,568.0,30.0,3.0,0,2020-06-10,-1.5215968426326696,1,60.279104000151385
458,60,Male,22606.052132954228,medium,866.0,54.0,3.0,0,2020-12-16,1.7467389375083464,1,121.72848722946846
459,54,Male,31771.344259844616,medium,760.0,15.0,5.0,0,2020-12-05,0.05178385119895345,1,106.85725149516544
460,50,Male,21155.214656464086,medium,424.0,,4.0,0,2020-05-19,0.5767938239138171,1,100.39312709528492
461,25,Male,22909.743860999522,medium,403.0,31.0,,0,2020-05-11,-1.3440446284718441,1,52.01600800858652
462,61,Female,8110.37720993666,high,375.0,21.0,5.0,0,2020-03-27,0.5053265000780651,1,120.90079083067033
463,61,Male,34827.54366573205,low,968.0,28.0,2.0,1,2020-06-24,1.1029277327426599,1,118.70881477191637
464,22,Male,26192.915120937298,high,783.0,21.0,4.0,0,2020-07-01,1.9353203365984042,1,47.011090383811656
465,56,Male,36279.388712573236,low,300.0,42.0,,0,2020-05-08,1.4003997947952824,1,114.3291669424039
466,21,Female,5176.437259631672,low,544.0,2.0,2.0,0,2020-09-02,0.5542247039460395,1,41.82548797363411
467,23,Male,62579.144860624205,low,423.0,,1.0,0,2020-03-29,-1.5443773533483862,1,47.70684290298423
468,62,Male,20541.5549869722,low,134.0,9.0,1.0,0,2020-03-06,0.13227279049742133,1,123.26122653587264
469,49,Male,38333.95777659277,medium,581.0,41.0,5.0,1,2020-06-06,-0.5925095652129303,1,98.1939403535217
470,69,Male,13095.802479580074,medium,827.0,20.0,4.0,1,2020-05-28,0.2349778748162469,1,137.71142411472653
471,47,Male,1496156.3707543646,medium,579.0,15.0,,0,2020-12-05,-1.216325832795099,1,93.3421118292854
472,64,Male,13007.640810184801,medium,164.0,11.0,,1,2020-04-25,-0.2101669077919015,1,128.7186051601715
473,52,Female,16124.828720968164,low,,1.0,5.0,1,2020-08-01,-0.5171830838060685,1,101.58364235270882
474,57,Male,57355.02146327884,low,400.0,40.0,1.0,1,2020-10-20,-0.5481663559692463,1,113.49683833846885
475,69,Male,20023.438665198617,low,442.0,23.0,1.0,1,2020-09-09,-0.5382361859911543,1,138.6289589449668
476,33,FEMALE,24556.12116064593,low,,34.0,,0,2020-05-22,-0.1358547163882445,1,69.67620141592327
477,30,Male,34031.22843198768,low,523.0,55.0,1.0,0,2020-09-06,0.286194759048022,1,57.66493156937461
478,67,Male,28221.544200561264,low,431.0,29.0,4.0,0,2020-10-28,-2.498493587871451,1,135.04110611546486
479,59,Male,23746.95171947688,medium,537.0,56.0,5.0,0,2020-01-25,-2.3764328563378636,1,119.26029755285572
480,47,Male,26435.960468765785,medium,687.0,29.0,1.0,1,2020-10-03,-0.33869133992187517,1,90.24656253863452
481,36,Male,73255.4401674486,high,273.0,46.0,,0,2020-03-10,-0.19776904470561435,1,72.8210640288185
482,34,Male,21400.95019122219,high,658.0,34.0,,0,2020-04-22,0.18911121660394065,1,69.76057015796756
483,36,Female,24356.390152853255,medium,626.0,18.0,5.0,1,2020-12-28,-0.7276723548562242,1,73.17730535876487
484,45,Female,37247.019158078474,low,,49.0,4.0,1,2020-04-21,0.00946519402268165,1,89.83214549025465
485,43,Male,38283.0671513851,medium,758.0,7.0,3.0,1,2020-12-29,0.12652320501805506,1,86.66648007304485
486,54,Male,39875.411220755544,medium,125.0,25.0,3.0,0,2020-10-29,-0.7345580968654715,1,108.33968939449807
487,43,Female,30314.00545721742,low,919.0,48.0,4.0,0,2020-03-31,1.013455821741101,1,82.62108532336961
488,40,Male,12437.825396219903,low,704.0,39.0,4.0,0,2020-01-18,0.17698631145506066,1,80.38664064950893
